Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
12/08/2022 8:12:35,"1362","25,7","61","1011"
12/08/2022 8:17:35,"1279","25,8","61","1011"
12/08/2022 8:22:35,"1197","25,9","61","1011"
12/08/2022 8:27:35,"1147","26,0","61","1011"
12/08/2022 8:32:35,"1093","26,1","61","1011"
12/08/2022 8:37:35,"1046","26,2","61","1011"
12/08/2022 8:42:35,"1021","26,2","61","1011"
12/08/2022 8:47:35,"970","26,2","61","1011"
12/08/2022 8:52:35,"924","26,2","61","1011"
12/08/2022 8:57:35,"907","26,3","61","1006"
12/08/2022 9:02:35,"896","26,3","61","1014"
12/08/2022 9:07:35,"894","26,3","61","1012"
12/08/2022 9:12:35,"872","26,4","61","1010"
12/08/2022 9:17:35,"865","26,4","61","1014"
12/08/2022 9:22:35,"832","26,5","61","1015"
12/08/2022 9:27:35,"831","26,5","61","1015"
12/08/2022 9:32:35,"809","26,6","61","1014"
12/08/2022 9:37:35,"798","26,8","61","1014"
12/08/2022 9:42:35,"783","27,0","61","1015"
12/08/2022 9:47:35,"757","27,3","61","1014"
12/08/2022 9:52:35,"764","27,5","61","1014"
12/08/2022 9:57:35,"760","27,7","61","1014"
12/08/2022 10:02:35,"771","28,0","61","1014"
12/08/2022 10:07:35,"833","28,2","60","1014"
12/08/2022 10:12:35,"889","28,1","60","1012"
12/08/2022 10:17:35,"959","28,0","60","1009"
12/08/2022 10:22:35,"1010","27,8","60","1006"
12/08/2022 10:27:35,"1056","27,6","60","1006"
12/08/2022 10:32:35,"1086","27,5","60","1003"
12/08/2022 10:37:35,"1112","27,4","60","1003"
12/08/2022 10:42:35,"1175","27,4","60","1001"
12/08/2022 10:47:34,"1185","27,3","60","999"
12/08/2022 10:52:34,"1212","27,2","60","993"
12/08/2022 10:57:34,"1240","27,1","60","995"
12/08/2022 11:02:34,"1269","27,0","60","997"
12/08/2022 11:07:34,"1300","26,9","60","998"
12/08/2022 11:12:34,"1356","26,8","60","998"
12/08/2022 11:17:34,"1335","26,8","60","999"
12/08/2022 11:22:34,"1375","26,8","60","999"
12/08/2022 11:27:34,"1380","26,7","60","998"
12/08/2022 11:32:34,"1370","26,6","60","1001"
12/08/2022 11:37:34,"1350","26,5","60","1002"
12/08/2022 11:42:34,"1345","26,5","60","1002"
12/08/2022 11:47:34,"1338","26,4","60","1005"
12/08/2022 11:52:34,"1327","26,4","60","1005"
12/08/2022 11:57:34,"1330","26,4","60","1003"
12/08/2022 12:02:34,"1348","26,3","60","1006"
12/08/2022 12:07:34,"1371","26,3","60","1007"
12/08/2022 12:12:34,"1401","26,3","60","1007"
12/08/2022 12:17:33,"1395","26,3","60","1008"
12/08/2022 12:22:33,"1429","26,3","60","1009"
12/08/2022 12:27:33,"1433","26,3","60","1009"
12/08/2022 12:32:33,"1474","26,3","60","1009"
12/08/2022 12:37:33,"1488","26,3","60","1009"
12/08/2022 12:42:33,"1499","26,3","60","1009"
12/08/2022 12:47:33,"1514","26,3","60","1010"
12/08/2022 12:52:33,"1510","26,4","60","1010"
12/08/2022 12:57:33,"1615","26,5","62","1010"
12/08/2022 13:02:33,"1721","27,4","64","1011"
12/08/2022 13:07:33,"1732","28,0","60","1011"
12/08/2022 13:12:33,"1709","28,2","58","1012"
12/08/2022 13:17:33,"1667","28,5","58","1012"
12/08/2022 13:22:33,"1638","28,8","57","1012"
12/08/2022 13:27:33,"1668","29,1","58","1012"
12/08/2022 13:32:33,"1624","29,2","58","1012"
12/08/2022 13:37:33,"1679","29,3","59","1013"
12/08/2022 13:42:33,"1670","29,3","59","1013"
12/08/2022 13:47:33,"1657","29,3","59","1013"
12/08/2022 13:52:33,"1693","29,4","59","1013"
12/08/2022 13:57:33,"1652","29,5","59","1015"
12/08/2022 14:02:33,"1609","29,5","59","1013"
12/08/2022 14:07:33,"1568","29,5","59","1013"
12/08/2022 14:12:33,"1569","29,5","59","1013"
12/08/2022 14:17:33,"1584","29,5","59","1013"
12/08/2022 14:22:32,"1593","29,5","59","1010"
12/08/2022 14:27:32,"1626","29,5","59","1009"
12/08/2022 14:32:32,"1613","29,5","59","1009"
12/08/2022 14:37:32,"1661","29,5","59","1006"
12/08/2022 14:42:32,"1619","29,5","59","1006"
12/08/2022 14:47:32,"1630","29,5","59","1010"
12/08/2022 14:52:32,"1640","29,5","59","1010"
12/08/2022 14:57:31,"1615","29,5","59","1011"
12/08/2022 15:02:31,"1638","29,5","59","1011"
12/08/2022 15:07:31,"1632","29,4","59","1013"
12/08/2022 15:12:31,"1622","29,4","59","1012"
12/08/2022 15:17:31,"1594","29,3","59","1013"
12/08/2022 15:22:31,"1624","29,3","59","1013"
12/08/2022 15:27:31,"1643","29,3","59","1014"
12/08/2022 15:32:31,"1643","29,2","59","1013"
12/08/2022 15:37:31,"1671","29,1","59","1013"
12/08/2022 15:42:31,"1644","29,1","59","1014"
12/08/2022 15:47:31,"1671","29,0","59","1014"
12/08/2022 15:52:31,"1636","29,0","59","1014"
12/08/2022 15:57:31,"1620","28,9","59","1014"
12/08/2022 16:02:31,"1641","28,8","59","1014"
12/08/2022 16:07:31,"1661","28,8","59","1013"
12/08/2022 16:12:31,"1637","28,7","59","1014"
12/08/2022 16:17:31,"1624","28,7","58","1014"
12/08/2022 16:22:31,"1664","28,6","58","1014"
12/08/2022 16:27:31,"1687","28,6","58","1013"
12/08/2022 16:32:31,"1694","28,6","58","1014"
12/08/2022 16:37:31,"1678","28,5","58","1014"
12/08/2022 16:42:31,"1681","28,5","58","1014"
12/08/2022 16:47:31,"1705","28,4","58","1014"
12/08/2022 16:52:31,"1701","28,4","58","1014"
12/08/2022 16:57:31,"1718","28,3","58","1014"
12/08/2022 17:02:31,"1758","28,3","58","1014"
12/08/2022 17:07:30,"1752","28,2","58","1012"
12/08/2022 17:12:30,"1758","28,1","58","1013"
12/08/2022 17:17:30,"1797","28,1","58","1011"
12/08/2022 17:22:30,"1786","28,0","58","1007"
12/08/2022 17:27:30,"1828","28,0","58","1008"
12/08/2022 17:32:30,"1874","28,0","58","1007"
12/08/2022 17:37:30,"1915","27,9","58","1006"
12/08/2022 17:42:30,"1938","27,8","58","1006"
12/08/2022 17:47:30,"1983","27,8","58","1008"
12/08/2022 17:52:30,"1963","27,8","58","1009"
12/08/2022 17:57:30,"2001","27,9","58","1012"
12/08/2022 18:02:30,"2022","27,9","58","1012"
12/08/2022 18:07:30,"2060","27,8","58","1014"
12/08/2022 18:12:30,"2058","27,9","58","1014"
12/08/2022 18:17:30,"2092","27,9","58","1013"
12/08/2022 18:22:30,"2049","28,0","58","1013"
12/08/2022 18:27:30,"1946","28,1","58","1012"
12/08/2022 18:32:30,"1826","28,2","59","1012"
12/08/2022 18:37:30,"1762","28,3","59","1013"
12/08/2022 18:42:30,"1702","28,5","59","1013"
12/08/2022 18:47:30,"1683","28,6","60","1012"
12/08/2022 18:52:30,"1607","28,9","60","1012"
12/08/2022 18:57:30,"1527","29,1","61","1012"
12/08/2022 19:02:30,"1470","29,2","60","1012"
12/08/2022 19:07:28,"1439","29,3","60","1012"
12/08/2022 19:12:28,"1478","29,2","60","1012"
12/08/2022 19:17:28,"1435","29,2","59","1012"
12/08/2022 19:22:28,"1437","29,1","59","1012"
12/08/2022 19:27:28,"1414","29,0","59","1012"
12/08/2022 19:32:28,"1422","29,0","59","1012"
12/08/2022 19:37:28,"1389","28,9","59","1012"
12/08/2022 19:42:28,"1409","28,8","59","1012"
12/08/2022 19:47:28,"1406","28,7","59","1012"
12/08/2022 19:52:28,"1395","28,6","59","1012"
12/08/2022 19:57:28,"1389","28,6","59","1012"
12/08/2022 20:02:28,"1410","28,5","58","1012"
12/08/2022 20:07:28,"1421","28,5","58","1012"
12/08/2022 20:12:28,"1397","28,4","58","1012"
12/08/2022 20:17:28,"1427","28,3","58","1012"
12/08/2022 20:22:28,"1435","28,3","58","1012"
12/08/2022 20:27:28,"1428","28,2","58","1012"
12/08/2022 20:32:28,"1440","28,2","58","1012"
12/08/2022 20:37:28,"1434","28,1","58","1012"
12/08/2022 20:42:28,"1406","28,1","58","1012"
12/08/2022 20:47:28,"1424","28,0","58","1012"
12/08/2022 20:52:28,"1445","28,0","58","1012"
12/08/2022 20:57:28,"1431","27,9","58","1012"
12/08/2022 21:02:28,"1424","27,8","58","1012"
12/08/2022 21:07:28,"1417","27,8","58","1012"
12/08/2022 21:12:28,"1415","27,7","58","1012"
12/08/2022 21:17:28,"1425","27,7","58","1012"
12/08/2022 21:22:28,"1358","27,9","58","1012"
12/08/2022 21:27:28,"1265","28,1","58","1012"
12/08/2022 21:32:28,"1222","28,2","58","1012"
12/08/2022 21:37:28,"1153","28,3","58","1012"
12/08/2022 21:42:28,"1079","28,4","58","1012"
12/08/2022 21:47:21,"1033","28,5","58","1012"
12/08/2022 21:52:21,"982","28,5","58","1012"
12/08/2022 21:57:21,"933","28,6","58","1012"
12/08/2022 22:02:21,"910","28,6","58","1012"
12/08/2022 22:07:21,"864","28,6","58","1012"
12/08/2022 22:12:21,"862","28,6","58","1012"
12/08/2022 22:17:21,"826","28,6","58","1012"
12/08/2022 22:22:21,"577","28,7","49","1012"
12/08/2022 22:27:21,"537","28,6","47","1012"
12/08/2022 22:32:21,"526","28,6","44","1012"
12/08/2022 22:37:21,"528","28,6","45","1012"
12/08/2022 22:42:21,"534","28,6","45","1012"
12/08/2022 22:47:21,"537","28,5","45","1012"
12/08/2022 22:52:21,"533","28,5","44","1012"
12/08/2022 22:57:21,"547","28,5","43","1012"
12/08/2022 23:02:21,"550","28,5","42","1012"
12/08/2022 23:07:21,"556","28,4","42","1012"
12/08/2022 23:12:21,"537","28,4","42","1012"
12/08/2022 23:17:21,"525","28,3","41","1012"
12/08/2022 23:22:21,"547","28,3","42","1012"
12/08/2022 23:27:21,"530","28,3","41","1012"
12/08/2022 23:32:21,"534","28,2","41","1012"
12/08/2022 23:37:21,"519","28,2","41","1012"
12/08/2022 23:42:21,"527","28,1","41","1012"
12/08/2022 23:47:21,"515","28,1","40","1012"
12/08/2022 23:52:21,"511","28,1","40","1012"
12/08/2022 23:57:21,"536","28,1","41","1012"
13/08/2022 0:02:21,"544","28,1","41","1012"
13/08/2022 0:07:21,"563","28,1","41","1012"
13/08/2022 0:12:21,"536","28,1","41","1012"
13/08/2022 0:17:21,"522","28,2","41","1012"
13/08/2022 0:22:21,"539","28,2","42","1012"
13/08/2022 0:27:21,"508","28,2","41","1012"
13/08/2022 0:32:21,"518","28,2","41","1012"
13/08/2022 0:37:21,"523","28,2","42","1012"
13/08/2022 0:42:21,"512","28,2","41","1012"
13/08/2022 0:47:21,"511","28,1","41","1012"
13/08/2022 0:52:21,"510","28,1","41","1012"
13/08/2022 0:57:21,"517","28,1","41","1012"
13/08/2022 1:02:21,"496","28,1","41","1012"
13/08/2022 1:07:21,"498","28,1","42","1012"
13/08/2022 1:12:21,"492","28,1","41","1012"
13/08/2022 1:17:21,"489","28,1","41","1012"
13/08/2022 1:22:21,"506","28,1","42","1012"
13/08/2022 1:27:21,"505","28,1","42","1012"
13/08/2022 1:32:21,"489","28,1","40","1012"
13/08/2022 1:37:21,"496","28,1","41","1012"
13/08/2022 1:42:21,"517","28,1","41","1012"
13/08/2022 1:47:21,"476","28,0","41","1012"
13/08/2022 1:52:21,"509","28,0","42","1012"
13/08/2022 1:57:21,"495","28,0","41","1012"
13/08/2022 2:02:21,"513","28,0","41","1012"
13/08/2022 2:07:21,"489","28,0","41","1012"
13/08/2022 2:12:21,"500","28,0","41","1012"
13/08/2022 2:17:21,"507","27,9","42","1012"
13/08/2022 2:22:21,"547","28,0","42","1012"
13/08/2022 2:27:21,"518","28,0","42","1012"
13/08/2022 2:32:21,"554","27,9","42","1012"
13/08/2022 2:37:21,"540","27,9","42","1012"
13/08/2022 2:42:21,"550","27,9","43","1012"
13/08/2022 2:47:21,"536","27,9","43","1012"
13/08/2022 2:52:21,"525","27,9","43","1012"
13/08/2022 2:57:21,"520","27,8","42","1012"
13/08/2022 3:02:21,"546","27,9","43","1012"
13/08/2022 3:07:21,"549","27,8","43","1012"
13/08/2022 3:12:21,"531","27,8","42","1012"
13/08/2022 3:17:21,"544","27,8","42","1012"
13/08/2022 3:22:21,"528","27,8","42","1012"
13/08/2022 3:27:21,"544","27,8","43","1012"
13/08/2022 3:32:21,"554","27,8","43","1012"
13/08/2022 3:37:21,"521","27,7","42","1012"
13/08/2022 3:42:21,"541","27,7","43","1012"
13/08/2022 3:47:21,"538","27,7","43","1011"
13/08/2022 3:52:21,"529","27,7","43","1011"
13/08/2022 3:57:21,"518","27,6","42","1011"
13/08/2022 4:02:21,"518","27,6","42","1012"
13/08/2022 4:07:21,"521","27,6","42","1011"
13/08/2022 4:12:21,"510","27,5","42","1012"
13/08/2022 4:17:21,"512","27,5","42","1012"
13/08/2022 4:22:21,"526","27,5","42","1012"
13/08/2022 4:27:21,"527","27,5","42","1011"
13/08/2022 4:32:21,"527","27,5","42","1012"
13/08/2022 4:37:21,"537","27,5","43","1012"
13/08/2022 4:42:21,"540","27,5","42","1012"
13/08/2022 4:47:21,"536","27,5","43","1012"
13/08/2022 4:52:21,"534","27,5","43","1011"
13/08/2022 4:57:21,"531","27,4","43","1011"
13/08/2022 5:02:21,"502","27,4","42","1011"
13/08/2022 5:07:21,"511","27,3","42","1012"
13/08/2022 5:12:21,"500","27,2","42","1011"
13/08/2022 5:17:21,"467","27,2","40","1011"
13/08/2022 5:22:21,"491","27,2","41","1011"
13/08/2022 5:27:21,"487","27,2","42","1011"
13/08/2022 5:32:21,"496","27,1","42","1011"
13/08/2022 5:37:21,"487","27,0","41","1011"
13/08/2022 5:42:21,"497","27,0","40","1011"
13/08/2022 5:47:21,"485","27,0","40","1011"
13/08/2022 5:52:21,"498","26,9","40","1011"
13/08/2022 5:57:21,"495","26,9","40","1011"
13/08/2022 6:02:21,"502","26,9","41","1011"
13/08/2022 6:07:21,"495","26,8","41","1011"
13/08/2022 6:12:21,"481","26,8","41","1011"
13/08/2022 6:17:21,"488","26,7","40","1011"
13/08/2022 6:22:21,"490","26,7","41","1011"
13/08/2022 6:27:21,"486","26,6","41","1011"
13/08/2022 6:32:21,"498","26,6","40","1011"
13/08/2022 6:37:21,"503","26,5","41","1011"
13/08/2022 6:42:21,"492","26,5","41","1011"
13/08/2022 6:47:21,"489","26,4","41","1011"
13/08/2022 6:52:21,"496","26,4","42","1011"
13/08/2022 6:57:21,"471","26,4","41","1011"
13/08/2022 7:02:21,"498","26,4","42","1011"
13/08/2022 7:07:21,"471","26,3","41","1011"
13/08/2022 7:12:21,"491","26,3","42","1011"
13/08/2022 7:17:21,"483","26,3","42","1011"
13/08/2022 7:22:21,"488","26,2","41","1011"
13/08/2022 7:27:21,"486","26,2","41","1011"
13/08/2022 7:32:21,"475","26,2","40","1011"
13/08/2022 7:37:21,"490","26,1","41","1011"
13/08/2022 7:42:21,"491","26,1","41","1011"
13/08/2022 7:47:21,"489","26,1","41","1011"
13/08/2022 7:52:21,"485","26,0","42","1011"
13/08/2022 7:57:21,"479","26,1","41","1011"
13/08/2022 8:02:21,"494","26,1","41","1011"
13/08/2022 8:07:21,"521","26,1","41","1011"
13/08/2022 8:12:21,"510","26,2","41","1011"
13/08/2022 8:17:21,"483","25,6","40","1011"
13/08/2022 8:22:21,"492","25,1","42","1011"
13/08/2022 8:27:21,"476","24,7","42","1011"
13/08/2022 8:32:21,"484","24,5","42","1011"
13/08/2022 8:37:21,"485","24,5","42","1011"
13/08/2022 8:42:21,"478","24,4","42","1011"
13/08/2022 8:47:13,"475","24,5","42","1011"
13/08/2022 8:52:13,"472","24,6","41","1011"
13/08/2022 8:57:13,"493","24,6","42","1011"
13/08/2022 9:02:13,"484","24,5","41","1011"
13/08/2022 9:07:13,"520","24,9","42","1011"
13/08/2022 9:12:13,"538","25,2","42","1011"
13/08/2022 9:17:13,"543","25,4","42","1011"
13/08/2022 9:22:13,"561","25,6","42","1011"
13/08/2022 9:27:13,"577","25,7","41","1011"
13/08/2022 9:32:13,"562","25,8","41","1011"
13/08/2022 9:37:13,"556","25,8","41","1011"
13/08/2022 9:42:13,"560","25,9","41","1011"
13/08/2022 9:47:13,"547","26,0","41","1011"
13/08/2022 9:52:13,"546","26,1","41","1012"
13/08/2022 9:57:13,"539","26,1","41","1011"
13/08/2022 10:02:13,"537","26,2","41","1011"
13/08/2022 10:07:13,"530","26,2","41","1012"
13/08/2022 10:12:13,"524","26,3","41","1011"
13/08/2022 10:17:13,"519","26,3","41","1011"
13/08/2022 10:22:13,"519","26,4","40","1012"
13/08/2022 10:27:13,"524","26,4","40","1012"
13/08/2022 10:32:13,"518","26,5","40","1011"
13/08/2022 10:37:13,"514","26,5","40","1011"
13/08/2022 10:42:13,"517","26,6","40","1011"
13/08/2022 10:47:13,"516","26,6","40","1011"
13/08/2022 10:52:13,"519","26,6","40","1011"
13/08/2022 10:57:13,"500","26,7","40","1011"
13/08/2022 11:02:13,"518","26,7","40","1011"
13/08/2022 11:07:13,"497","26,7","40","1011"
13/08/2022 11:12:13,"504","26,8","40","1011"
13/08/2022 11:17:13,"501","26,8","40","1011"
13/08/2022 11:22:13,"512","26,8","40","1011"
13/08/2022 11:27:13,"484","26,8","40","1011"
13/08/2022 11:32:13,"490","26,8","40","1011"
13/08/2022 11:37:13,"488","26,9","40","1011"
13/08/2022 11:42:13,"478","26,9","39","1011"
13/08/2022 11:47:13,"488","27,0","39","1011"
13/08/2022 11:52:13,"483","27,0","39","1011"
13/08/2022 11:57:13,"474","27,0","39","1011"
13/08/2022 12:02:13,"494","27,0","39","1011"
13/08/2022 12:07:13,"493","27,1","39","1011"
13/08/2022 12:12:13,"483","27,1","39","1011"
13/08/2022 12:17:13,"480","27,1","39","1011"
13/08/2022 12:22:13,"490","27,1","39","1011"
13/08/2022 12:27:13,"476","27,2","39","1011"
13/08/2022 12:32:13,"484","27,2","39","1011"
13/08/2022 12:37:13,"487","27,2","39","1011"
13/08/2022 12:42:13,"478","27,2","39","1011"
13/08/2022 12:47:13,"474","27,2","39","1011"
13/08/2022 12:52:13,"491","27,3","39","1011"
13/08/2022 12:57:13,"491","27,3","39","1011"
13/08/2022 13:02:13,"467","27,3","39","1011"
13/08/2022 13:07:13,"473","27,3","39","1010"
13/08/2022 13:12:13,"467","27,4","38","1010"
13/08/2022 13:17:13,"462","27,4","38","1010"
13/08/2022 13:22:13,"470","27,4","38","1010"
13/08/2022 13:27:13,"479","27,4","38","1010"
13/08/2022 13:32:13,"475","27,4","38","1010"
13/08/2022 13:37:13,"465","27,5","38","1010"
13/08/2022 13:42:13,"460","27,5","38","1010"
13/08/2022 13:47:13,"473","27,5","38","1010"
13/08/2022 13:52:13,"474","27,5","38","1010"
13/08/2022 13:57:13,"465","27,5","38","1010"
13/08/2022 14:02:13,"472","27,6","38","1010"
13/08/2022 14:07:13,"469","27,6","38","1010"
13/08/2022 14:12:13,"455","27,6","37","1010"
13/08/2022 14:17:13,"466","27,6","37","1010"
13/08/2022 14:22:13,"464","27,6","37","1010"
13/08/2022 14:27:13,"462","27,6","37","1010"
13/08/2022 14:32:13,"469","27,7","37","1010"
13/08/2022 14:37:13,"472","27,6","37","1010"
13/08/2022 14:42:13,"468","27,7","37","1010"
13/08/2022 14:47:13,"451","27,7","37","1010"
13/08/2022 14:52:13,"466","27,7","37","1010"
13/08/2022 14:57:13,"452","27,7","37","1010"
13/08/2022 15:02:13,"466","27,8","37","1010"
13/08/2022 15:07:13,"456","27,8","37","1009"
13/08/2022 15:12:13,"459","27,8","37","1009"
13/08/2022 15:17:13,"475","27,8","36","1009"
13/08/2022 15:22:13,"466","27,8","37","1009"
13/08/2022 15:27:13,"451","27,8","37","1009"
13/08/2022 15:32:13,"452","27,9","37","1009"
13/08/2022 15:37:13,"462","27,9","37","1009"
13/08/2022 15:42:13,"463","27,9","37","1009"
13/08/2022 15:47:13,"448","27,9","37","1009"
13/08/2022 15:52:13,"460","28,0","36","1009"
13/08/2022 15:57:13,"459","28,0","37","1009"
13/08/2022 16:02:13,"468","28,0","37","1009"
13/08/2022 16:07:13,"456","28,0","37","1009"
13/08/2022 16:12:13,"453","28,0","37","1009"
13/08/2022 16:17:13,"446","28,0","37","1009"
13/08/2022 16:22:13,"452","28,1","37","1009"
13/08/2022 16:27:13,"458","28,1","36","1009"
13/08/2022 16:32:13,"464","28,1","36","1009"
13/08/2022 16:37:13,"456","28,1","36","1008"
13/08/2022 16:42:13,"449","28,1","36","1008"
13/08/2022 16:47:13,"454","28,1","36","1008"
13/08/2022 16:52:13,"450","28,2","36","1008"
13/08/2022 16:57:13,"456","28,2","36","1008"
13/08/2022 17:02:13,"460","28,2","36","1008"
13/08/2022 17:07:13,"448","28,2","36","1008"
13/08/2022 17:12:13,"453","28,3","36","1008"
13/08/2022 17:17:13,"453","28,3","36","1008"
13/08/2022 17:22:13,"458","28,3","36","1008"
13/08/2022 17:27:13,"451","28,3","36","1008"
13/08/2022 17:32:13,"459","28,3","36","1008"
13/08/2022 17:37:13,"463","28,3","36","1008"
13/08/2022 17:42:13,"460","28,4","36","1008"
13/08/2022 17:47:13,"454","28,4","36","1008"
13/08/2022 17:52:13,"446","28,4","36","1008"
13/08/2022 17:57:13,"453","28,4","36","1008"
13/08/2022 18:02:13,"460","28,5","37","1008"
13/08/2022 18:07:13,"448","28,5","37","1008"
13/08/2022 18:12:13,"455","28,5","38","1008"
13/08/2022 18:17:14,"446","28,6","38","1008"
13/08/2022 18:22:14,"439","28,6","39","1008"
13/08/2022 18:27:14,"460","28,6","39","1008"
13/08/2022 18:32:14,"449","28,6","40","1008"
13/08/2022 18:37:14,"453","28,6","40","1008"
13/08/2022 18:42:14,"465","28,6","41","1008"
13/08/2022 18:47:14,"459","28,7","41","1008"
13/08/2022 18:52:14,"446","28,7","41","1008"
13/08/2022 18:57:14,"462","28,7","42","1008"
13/08/2022 19:02:14,"456","28,7","42","1008"
13/08/2022 19:07:14,"452","28,8","42","1008"
13/08/2022 19:12:14,"447","28,8","42","1008"
13/08/2022 19:17:14,"453","28,8","43","1008"
13/08/2022 19:22:14,"459","28,8","43","1008"
13/08/2022 19:27:14,"453","28,8","43","1008"
13/08/2022 19:32:14,"454","28,8","43","1008"
13/08/2022 19:37:14,"451","28,8","44","1008"
13/08/2022 19:42:14,"452","28,8","44","1008"
13/08/2022 19:47:14,"446","28,8","44","1008"
13/08/2022 19:52:14,"444","28,8","44","1008"
13/08/2022 19:57:14,"472","28,8","45","1008"
13/08/2022 20:02:14,"459","28,9","45","1008"
13/08/2022 20:07:14,"458","28,9","45","1008"
13/08/2022 20:12:14,"443","28,9","45","1008"
13/08/2022 20:17:14,"448","28,9","45","1008"
13/08/2022 20:22:14,"453","28,9","45","1008"
13/08/2022 20:27:14,"445","28,9","46","1009"
13/08/2022 20:32:14,"449","28,9","46","1008"
13/08/2022 20:37:14,"447","28,9","46","1008"
13/08/2022 20:42:14,"474","28,9","47","1008"
13/08/2022 20:47:14,"462","28,8","48","1008"
13/08/2022 20:52:14,"476","28,7","50","1008"
13/08/2022 20:57:14,"447","28,6","51","1008"
13/08/2022 21:02:14,"448","28,4","51","1008"
13/08/2022 21:07:14,"453","28,3","52","1008"
13/08/2022 21:12:14,"457","28,2","52","1008"
13/08/2022 21:17:14,"445","28,1","52","1008"
13/08/2022 21:22:14,"448","28,0","52","1008"
13/08/2022 21:27:14,"459","27,9","52","1008"
13/08/2022 21:32:14,"451","27,8","52","1009"
13/08/2022 21:37:14,"442","27,7","52","1009"
13/08/2022 21:42:14,"450","27,6","52","1009"
13/08/2022 21:47:14,"448","27,6","52","1009"
13/08/2022 21:52:14,"454","27,5","52","1009"
13/08/2022 21:57:14,"451","27,4","53","1009"
13/08/2022 22:02:14,"426","27,4","54","1009"
13/08/2022 22:07:14,"444","27,2","54","1009"
13/08/2022 22:12:14,"440","27,1","55","1009"
13/08/2022 22:17:14,"449","27,0","55","1009"
13/08/2022 22:22:13,"451","27,0","56","1009"
13/08/2022 22:27:13,"441","26,9","56","1009"
13/08/2022 22:32:13,"449","26,9","56","1009"
13/08/2022 22:37:13,"451","26,8","57","1009"
13/08/2022 22:41:58,"450","26,7","57","1009"
13/08/2022 22:46:58,"450","26,7","58","1009"
13/08/2022 22:51:58,"459","26,7","58","1009"
13/08/2022 22:56:58,"444","26,5","58","1009"
13/08/2022 23:01:58,"446","26,4","59","1009"
13/08/2022 23:06:58,"451","26,3","60","1009"
13/08/2022 23:11:58,"436","26,3","60","1009"
13/08/2022 23:16:58,"440","26,2","61","1009"
13/08/2022 23:21:58,"461","26,3","60","1009"
13/08/2022 23:26:58,"440","26,5","60","1009"
13/08/2022 23:31:58,"477","26,7","59","1009"
13/08/2022 23:36:58,"501","26,8","58","1009"
13/08/2022 23:41:58,"511","26,9","58","1009"
13/08/2022 23:46:58,"522","27,0","58","1009"
13/08/2022 23:51:58,"512","27,1","57","1009"
13/08/2022 23:56:58,"512","27,2","57","1009"
14/08/2022 0:01:58,"528","27,2","57","1009"
14/08/2022 0:06:58,"498","27,3","57","1009"
14/08/2022 0:11:58,"506","27,3","57","1009"
14/08/2022 0:16:58,"509","27,4","57","1009"
14/08/2022 0:21:58,"509","27,4","56","1009"
14/08/2022 0:26:58,"506","27,5","56","1009"
14/08/2022 0:31:58,"510","27,5","56","1010"
14/08/2022 0:36:58,"521","27,6","56","1010"
14/08/2022 0:41:58,"520","27,7","56","1010"
14/08/2022 0:46:58,"524","27,7","55","1010"
14/08/2022 0:51:58,"510","27,8","55","1010"
14/08/2022 0:56:58,"509","27,8","55","1010"
14/08/2022 1:01:58,"522","27,8","55","1010"
14/08/2022 1:06:58,"516","27,9","55","1010"
14/08/2022 1:11:58,"529","27,9","54","1010"
14/08/2022 1:16:58,"543","27,9","54","1010"
14/08/2022 1:21:58,"539","27,9","54","1010"
14/08/2022 1:26:58,"551","28,0","54","1010"
14/08/2022 1:31:58,"549","28,0","54","1010"
14/08/2022 1:36:58,"560","28,0","53","1010"
14/08/2022 1:41:58,"563","28,1","53","1010"
14/08/2022 1:46:58,"569","28,0","53","1010"
14/08/2022 1:51:58,"555","28,0","53","1009"
14/08/2022 1:56:58,"562","28,0","53","1009"
14/08/2022 2:01:58,"556","28,1","53","1009"
14/08/2022 2:06:58,"562","28,1","53","1009"
14/08/2022 2:11:58,"577","28,1","52","1009"
14/08/2022 2:16:58,"571","28,1","52","1008"
14/08/2022 2:21:58,"561","28,1","52","1008"
14/08/2022 2:26:58,"608","28,1","52","1008"
14/08/2022 2:31:58,"592","28,1","52","1008"
14/08/2022 2:36:58,"609","28,1","52","1008"
14/08/2022 2:41:58,"620","28,1","52","1008"
14/08/2022 2:46:58,"611","28,1","52","1008"
14/08/2022 2:51:58,"687","28,1","52","1008"
14/08/2022 2:56:58,"663","28,1","52","1008"
14/08/2022 3:01:58,"662","28,1","52","1007"
14/08/2022 3:06:58,"650","28,1","52","1007"
14/08/2022 3:11:58,"655","28,2","52","1007"
14/08/2022 3:16:58,"709","28,2","53","1007"
14/08/2022 3:21:58,"719","28,2","53","1007"
14/08/2022 3:26:58,"663","28,2","53","1007"
14/08/2022 3:31:58,"661","28,2","53","1008"
14/08/2022 3:36:58,"623","28,2","53","1008"
14/08/2022 3:41:58,"636","28,2","53","1008"
14/08/2022 3:46:58,"652","28,1","53","1008"
14/08/2022 3:51:58,"628","28,2","53","1008"
14/08/2022 3:56:58,"606","28,2","53","1008"
14/08/2022 4:01:58,"619","28,2","53","1009"
14/08/2022 4:06:58,"606","28,2","53","1009"
14/08/2022 4:11:58,"583","28,2","53","1009"
14/08/2022 4:16:58,"584","28,2","53","1009"
